"model_time",".strategy_names","value_names","value","country_sex_year"
452,"base","benefit",9862149.98759473,"Afghanistan_Male_17"
453,"base","benefit",9852361.32809108,"Afghanistan_Male_17"
454,"base","benefit",9842583.55982138,"Afghanistan_Male_17"
455,"base","benefit",9832816.66902802,"Afghanistan_Male_17"
456,"base","benefit",9823060.64194104,"Afghanistan_Male_17"
457,"base","benefit",8290037.51807184,"Afghanistan_Male_17"
458,"base","benefit",8277747.66643263,"Afghanistan_Male_17"
459,"base","benefit",8265480.79282897,"Afghanistan_Male_17"
460,"base","benefit",8253235.17783059,"Afghanistan_Male_17"
461,"base","benefit",8241009.80391444,"Afghanistan_Male_17"
462,"base","benefit",8228804.06634389,"Afghanistan_Male_17"
463,"base","benefit",8216617.60294869,"Afghanistan_Male_17"
464,"base","benefit",8204450.19388903,"Afghanistan_Male_17"
465,"base","benefit",8192301.70262592,"Afghanistan_Male_17"
466,"base","benefit",8180172.0411633,"Afghanistan_Male_17"
467,"base","benefit",8168061.14959283,"Afghanistan_Male_17"
468,"base","benefit",8155968.98407047,"Afghanistan_Male_17"
469,"base","benefit",7906694.66967519,"Afghanistan_Male_17"
470,"base","benefit",7894990.96771092,"Afghanistan_Male_17"
471,"base","benefit",7883305.35686628,"Afghanistan_Male_17"
472,"base","benefit",7871637.81161632,"Afghanistan_Male_17"
473,"base","benefit",7859988.30679402,"Afghanistan_Male_17"
474,"base","benefit",7848356.81718458,"Afghanistan_Male_17"
475,"base","benefit",7836743.31731868,"Afghanistan_Male_17"
476,"base","benefit",7825147.7813802,"Afghanistan_Male_17"
477,"base","benefit",7813570.18317877,"Afghanistan_Male_17"
478,"base","benefit",7802010.49615776,"Afghanistan_Male_17"
479,"base","benefit",7790468.69342049,"Afghanistan_Male_17"
480,"base","benefit",7778944.74776478,"Afghanistan_Male_17"
481,"base","benefit",7541202.55506796,"Afghanistan_Male_17"
482,"base","benefit",7530048.85202293,"Afghanistan_Male_17"
483,"base","benefit",7518912.40529651,"Afghanistan_Male_17"
484,"base","benefit",7507793.1876395,"Afghanistan_Male_17"
485,"base","benefit",7496691.17166829,"Afghanistan_Male_17"
486,"base","benefit",7485606.32988883,"Afghanistan_Male_17"
487,"base","benefit",7474538.63471767,"Afghanistan_Male_17"
488,"base","benefit",7463488.05850021,"Afghanistan_Male_17"
489,"base","benefit",7452454.57352655,"Afghanistan_Male_17"
490,"base","benefit",7441438.15204512,"Afghanistan_Male_17"
491,"base","benefit",7430438.76627441,"Afghanistan_Male_17"
492,"base","benefit",7419456.38841303,"Afghanistan_Male_17"
493,"base","benefit",7192709.69965857,"Afghanistan_Male_17"
494,"base","benefit",7182080.14093564,"Afghanistan_Male_17"
495,"base","benefit",7171467.01373299,"Afghanistan_Male_17"
496,"base","benefit",7160870.29105403,"Afghanistan_Male_17"
497,"base","benefit",7150289.94591412,"Afghanistan_Male_17"
498,"base","benefit",7139725.95134438,"Afghanistan_Male_17"
499,"base","benefit",7129178.28039487,"Afghanistan_Male_17"
500,"base","benefit",7118646.9061374,"Afghanistan_Male_17"
501,"base","benefit",7108131.80166788,"Afghanistan_Male_17"
502,"base","benefit",7097632.94010832,"Afghanistan_Male_17"
503,"base","benefit",7087150.2946086,"Afghanistan_Male_17"
504,"base","benefit",7076683.8383479,"Afghanistan_Male_17"
505,"base","benefit",6860420.9170253,"Afghanistan_Male_17"
506,"base","benefit",6850290.66642197,"Afghanistan_Male_17"
507,"base","benefit",6840176.05559015,"Afghanistan_Male_17"
508,"base","benefit",6830077.05861504,"Afghanistan_Male_17"
509,"base","benefit",6819993.64961511,"Afghanistan_Male_17"
510,"base","benefit",6809925.80274272,"Afghanistan_Male_17"
511,"base","benefit",6799873.49218465,"Afghanistan_Male_17"
512,"base","benefit",6789836.69216258,"Afghanistan_Male_17"
513,"base","benefit",6779815.37693356,"Afghanistan_Male_17"
514,"base","benefit",6769809.52079038,"Afghanistan_Male_17"
515,"base","benefit",6759819.09806191,"Afghanistan_Male_17"
516,"base","benefit",6749844.08311343,"Afghanistan_Male_17"
517,"base","benefit",6471144.90903371,"Afghanistan_Male_17"
518,"base","benefit",6456656.29526947,"Afghanistan_Male_17"
519,"base","benefit",6442206.11166732,"Afghanistan_Male_17"
520,"base","benefit",6427792.12491851,"Afghanistan_Male_17"
521,"base","benefit",6413412.97073888,"Afghanistan_Male_17"
522,"base","benefit",6399067.80011112,"Afghanistan_Male_17"
523,"base","benefit",6384756.07037945,"Afghanistan_Male_17"
524,"base","benefit",6370477.42169891,"Afghanistan_Male_17"
525,"base","benefit",6356231.60382236,"Afghanistan_Male_17"
526,"base","benefit",6342018.43260681,"Afghanistan_Male_17"
527,"base","benefit",6327837.76409092,"Afghanistan_Male_17"
528,"base","benefit",6313689.47898056,"Afghanistan_Male_17"
529,"base","benefit",6116090.75079069,"Afghanistan_Male_17"
530,"base","benefit",6102417.13865067,"Afghanistan_Male_17"
531,"base","benefit",6088774.6887494,"Afghanistan_Male_17"
532,"base","benefit",6075163.31957232,"Afghanistan_Male_17"
533,"base","benefit",6061582.95229009,"Afghanistan_Male_17"
534,"base","benefit",6048033.50994026,"Afghanistan_Male_17"
535,"base","benefit",6034514.91690031,"Afghanistan_Male_17"
536,"base","benefit",6021027.09854191,"Afghanistan_Male_17"
537,"base","benefit",6007569.98099961,"Afghanistan_Male_17"
538,"base","benefit",5994143.49101274,"Afghanistan_Male_17"
539,"base","benefit",5980747.55581518,"Afghanistan_Male_17"
540,"base","benefit",5967382.10305679,"Afghanistan_Male_17"
541,"base","benefit",5780628.21431685,"Afghanistan_Male_17"
542,"base","benefit",5767711.02641687,"Afghanistan_Male_17"
543,"base","benefit",5754823.2243265,"Afghanistan_Male_17"
544,"base","benefit",5741964.73898854,"Afghanistan_Male_17"
545,"base","benefit",5729135.50158061,"Afghanistan_Male_17"
546,"base","benefit",5716335.44350077,"Afghanistan_Male_17"
547,"base","benefit",5703564.49635618,"Afghanistan_Male_17"
548,"base","benefit",5690822.59195393,"Afghanistan_Male_17"
549,"base","benefit",5678109.66229366,"Afghanistan_Male_17"
550,"base","benefit",5665425.63956147,"Afghanistan_Male_17"
551,"base","benefit",5652770.4561249,"Afghanistan_Male_17"
552,"base","benefit",5640144.04452883,"Afghanistan_Male_17"
553,"base","benefit",5463637.22086589,"Afghanistan_Male_17"
554,"base","benefit",5451434.24068296,"Afghanistan_Male_17"
555,"base","benefit",5439258.99885565,"Afghanistan_Male_17"
556,"base","benefit",5427111.43055269,"Afghanistan_Male_17"
557,"base","benefit",5414991.4711023,"Afghanistan_Male_17"
558,"base","benefit",5402899.05599053,"Afghanistan_Male_17"
559,"base","benefit",5390834.12085987,"Afghanistan_Male_17"
560,"base","benefit",5378796.60150807,"Afghanistan_Male_17"
561,"base","benefit",5366786.433887,"Afghanistan_Male_17"
562,"base","benefit",5354803.55410174,"Afghanistan_Male_17"
563,"base","benefit",5342847.89840967,"Afghanistan_Male_17"
564,"base","benefit",5330919.40321972,"Afghanistan_Male_17"
565,"base","benefit",5164095.15057442,"Afghanistan_Male_17"
566,"base","benefit",5152566.64149071,"Afghanistan_Male_17"
567,"base","benefit",5141064.31748607,"Afghanistan_Male_17"
568,"base","benefit",5129588.11740389,"Afghanistan_Male_17"
569,"base","benefit",5118137.98023181,"Afghanistan_Male_17"
570,"base","benefit",5106713.84510134,"Afghanistan_Male_17"
571,"base","benefit",5095315.65128736,"Afghanistan_Male_17"
572,"base","benefit",5083943.33820784,"Afghanistan_Male_17"
573,"base","benefit",5072596.84542338,"Afghanistan_Male_17"
574,"base","benefit",5061276.11263694,"Afghanistan_Male_17"
575,"base","benefit",5049981.07969347,"Afghanistan_Male_17"
576,"base","benefit",5038711.68657965,"Afghanistan_Male_17"
577,"base","benefit",3483708.46969094,"Afghanistan_Male_17"
578,"base","benefit",3471876.89010638,"Afghanistan_Male_17"
579,"base","benefit",3460090.06606477,"Afghanistan_Male_17"
580,"base","benefit",3448346.23712587,"Afghanistan_Male_17"
581,"base","benefit",3436644.27851745,"Afghanistan_Male_17"
582,"base","benefit",3424983.4447416,"Afghanistan_Male_17"
583,"base","benefit",3413363.21792876,"Afghanistan_Male_17"
584,"base","benefit",3401783.21793186,"Afghanistan_Male_17"
585,"base","benefit",3390243.14884936,"Afghanistan_Male_17"
586,"base","benefit",3378742.76707413,"Afghanistan_Male_17"
587,"base","benefit",3367281.86208687,"Afghanistan_Male_17"
588,"base","benefit",3355860.24481549,"Afghanistan_Male_17"
589,"base","benefit",3247065.76747819,"Afghanistan_Male_17"
590,"base","benefit",3236052.60608934,"Afghanistan_Male_17"
591,"base","benefit",3225077.10516858,"Afghanistan_Male_17"
592,"base","benefit",3214139.11661806,"Afghanistan_Male_17"
593,"base","benefit",3203238.49627432,"Afghanistan_Male_17"
594,"base","benefit",3192375.10310585,"Afghanistan_Male_17"
595,"base","benefit",3181548.79864577,"Afghanistan_Male_17"
596,"base","benefit",3170759.4465777,"Afghanistan_Male_17"
597,"base","benefit",3160006.91242417,"Afghanistan_Male_17"
598,"base","benefit",3149291.06330562,"Afghanistan_Male_17"
599,"base","benefit",3138611.76774958,"Afghanistan_Male_17"
600,"base","benefit",3127968.89553666,"Afghanistan_Male_17"
601,"base","benefit",3026565.3568682,"Afghanistan_Male_17"
602,"base","benefit",3016302.82115694,"Afghanistan_Male_17"
603,"base","benefit",3006075.27480806,"Afghanistan_Male_17"
604,"base","benefit",2995882.59522289,"Afghanistan_Male_17"
605,"base","benefit",2985724.66057648,"Afghanistan_Male_17"
606,"base","benefit",2975601.34976544,"Afghanistan_Male_17"
607,"base","benefit",2965512.54236324,"Afghanistan_Male_17"
608,"base","benefit",2955458.1185818,"Afghanistan_Male_17"
609,"base","benefit",2945437.95923837,"Afghanistan_Male_17"
610,"base","benefit",2935451.94572697,"Afghanistan_Male_17"
611,"base","benefit",2925499.95999358,"Afghanistan_Male_17"
612,"base","benefit",2915581.88451469,"Afghanistan_Male_17"
613,"base","benefit",2821065.63328017,"Afghanistan_Male_17"
614,"base","benefit",2811501.9386107,"Afghanistan_Male_17"
615,"base","benefit",2801970.82713696,"Afghanistan_Male_17"
616,"base","benefit",2792472.18665878,"Afghanistan_Male_17"
617,"base","benefit",2783005.9054205,"Afghanistan_Male_17"
618,"base","benefit",2773571.87210165,"Afghanistan_Male_17"
619,"base","benefit",2764169.97580862,"Afghanistan_Male_17"
620,"base","benefit",2754800.10606743,"Afghanistan_Male_17"
621,"base","benefit",2745462.15281718,"Afghanistan_Male_17"
622,"base","benefit",2736156.00640432,"Afghanistan_Male_17"
623,"base","benefit",2726881.55757745,"Afghanistan_Male_17"
624,"base","benefit",2717638.69748268,"Afghanistan_Male_17"
625,"base","benefit",2629541.08510626,"Afghanistan_Male_17"
626,"base","benefit",2620628.45634639,"Afghanistan_Male_17"
627,"base","benefit",2611746.1814852,"Afghanistan_Male_17"
628,"base","benefit",2602894.15634609,"Afghanistan_Male_17"
629,"base","benefit",2594072.27712142,"Afghanistan_Male_17"
630,"base","benefit",2585280.44037001,"Afghanistan_Male_17"
631,"base","benefit",2576518.5430147,"Afghanistan_Male_17"
632,"base","benefit",2567786.48234012,"Afghanistan_Male_17"
633,"base","benefit",2559084.15599063,"Afghanistan_Male_17"
634,"base","benefit",2550411.46196835,"Afghanistan_Male_17"
635,"base","benefit",2541768.29863125,"Afghanistan_Male_17"
636,"base","benefit",2533154.56469149,"Afghanistan_Male_17"
637,"base","benefit",2385205.42317225,"Afghanistan_Male_17"
638,"base","benefit",2372579.99474125,"Afghanistan_Male_17"
639,"base","benefit",2360026.51541752,"Afghanistan_Male_17"
640,"base","benefit",2347542.77895042,"Afghanistan_Male_17"
641,"base","benefit",2335127.30170137,"Afghanistan_Male_17"
642,"base","benefit",2322779.03231765,"Afghanistan_Male_17"
643,"base","benefit",2310497.17993515,"Afghanistan_Male_17"
644,"base","benefit",2298281.11225367,"Afghanistan_Male_17"
645,"base","benefit",2286130.29484841,"Afghanistan_Male_17"
646,"base","benefit",2274044.25485547,"Afghanistan_Male_17"
647,"base","benefit",2262022.55909477,"Afghanistan_Male_17"
648,"base","benefit",2250064.80076983,"Afghanistan_Male_17"
649,"base","benefit",2172981.15658537,"Afghanistan_Male_17"
650,"base","benefit",2161494.71370671,"Afghanistan_Male_17"
651,"base","benefit",2150069.24910279,"Afghanistan_Male_17"
652,"base","benefit",2138704.41518561,"Afghanistan_Male_17"
653,"base","benefit",2127399.87043281,"Afghanistan_Male_17"
654,"base","benefit",2116155.27841961,"Afghanistan_Male_17"
655,"base","benefit",2104970.30712375,"Afghanistan_Male_17"
656,"base","benefit",2093844.62840977,"Afghanistan_Male_17"
657,"base","benefit",2082777.91763457,"Afghanistan_Male_17"
658,"base","benefit",2071769.85333736,"Afghanistan_Male_17"
659,"base","benefit",2060820.11699053,"Afghanistan_Male_17"
660,"base","benefit",2049928.39279549,"Afghanistan_Male_17"
661,"base","benefit",1979703.26943013,"Afghanistan_Male_17"
662,"base","benefit",1969240.51487438,"Afghanistan_Male_17"
663,"base","benefit",1958833.17736999,"Afghanistan_Male_17"
664,"base","benefit",1948480.95950394,"Afghanistan_Male_17"
665,"base","benefit",1938183.56590433,"Afghanistan_Male_17"
666,"base","benefit",1927940.70316531,"Afghanistan_Male_17"
667,"base","benefit",1917752.07978169,"Afghanistan_Male_17"
668,"base","benefit",1907617.40609189,"Afghanistan_Male_17"
669,"base","benefit",1897536.39422774,"Afghanistan_Male_17"
670,"base","benefit",1887508.75807033,"Afghanistan_Male_17"
671,"base","benefit",1877534.21321087,"Afghanistan_Male_17"
672,"base","benefit",1867612.47691595,"Afghanistan_Male_17"
673,"base","benefit",1803634.2408704,"Afghanistan_Male_17"
674,"base","benefit",1794103.21095146,"Afghanistan_Male_17"
675,"base","benefit",1784622.63746147,"Afghanistan_Male_17"
676,"base","benefit",1775192.25213602,"Afghanistan_Male_17"
677,"base","benefit",1765811.78821374,"Afghanistan_Male_17"
678,"base","benefit",1756480.98041802,"Afghanistan_Male_17"
679,"base","benefit",1747199.56494017,"Afghanistan_Male_17"
680,"base","benefit",1737967.27942392,"Afghanistan_Male_17"
681,"base","benefit",1728783.86295103,"Afghanistan_Male_17"
682,"base","benefit",1719649.05602789,"Afghanistan_Male_17"
683,"base","benefit",1710562.60057289,"Afghanistan_Male_17"
684,"base","benefit",1701524.23990466,"Afghanistan_Male_17"
685,"base","benefit",1643236.62012704,"Afghanistan_Male_17"
686,"base","benefit",1634554.1583859,"Afghanistan_Male_17"
687,"base","benefit",1625917.65104741,"Afghanistan_Male_17"
688,"base","benefit",1617326.85424054,"Afghanistan_Male_17"
689,"base","benefit",1608781.52540417,"Afghanistan_Male_17"
690,"base","benefit",1600281.42327836,"Afghanistan_Male_17"
691,"base","benefit",1591826.30789593,"Afghanistan_Male_17"
692,"base","benefit",1583415.9405742,"Afghanistan_Male_17"
693,"base","benefit",1575050.08390704,"Afghanistan_Male_17"
694,"base","benefit",1566728.50175708,"Afghanistan_Male_17"
695,"base","benefit",1558450.9592481,"Afghanistan_Male_17"
696,"base","benefit",1550217.22275758,"Afghanistan_Male_17"
697,"base","benefit",1461430.50109443,"Afghanistan_Male_17"
698,"base","benefit",1449240.42290907,"Afghanistan_Male_17"
699,"base","benefit",1437157.10171329,"Afghanistan_Male_17"
700,"base","benefit",1425177.81762482,"Afghanistan_Male_17"
701,"base","benefit",1413300.58334908,"Afghanistan_Male_17"
702,"base","benefit",1401523.85238322,"Afghanistan_Male_17"
703,"base","benefit",1389846.3462619,"Afghanistan_Male_17"
704,"base","benefit",1378266.95198675,"Afghanistan_Male_17"
705,"base","benefit",1366784.66088362,"Afghanistan_Male_17"
706,"base","benefit",1355398.53195367,"Afghanistan_Male_17"
707,"base","benefit",1344107.66973904,"Afghanistan_Male_17"
708,"base","benefit",1332911.21081622,"Afghanistan_Male_17"
709,"base","benefit",1283309.04411626,"Afghanistan_Male_17"
710,"base","benefit",1272619.57502752,"Afghanistan_Male_17"
711,"base","benefit",1262019.36409928,"Afghanistan_Male_17"
712,"base","benefit",1251507.6409079,"Afghanistan_Male_17"
713,"base","benefit",1241083.64593709,"Afghanistan_Male_17"
714,"base","benefit",1230746.62951871,"Afghanistan_Male_17"
715,"base","benefit",1220495.85105375,"Afghanistan_Male_17"
716,"base","benefit",1210330.57841895,"Afghanistan_Male_17"
717,"base","benefit",1200250.08749993,"Afghanistan_Male_17"
718,"base","benefit",1190253.6618133,"Afghanistan_Male_17"
719,"base","benefit",1180340.59219367,"Afghanistan_Male_17"
720,"base","benefit",1170510.17652911,"Afghanistan_Male_17"
721,"base","benefit",1126953.12576129,"Afghanistan_Male_17"
722,"base","benefit",1117567.50733228,"Afghanistan_Male_17"
723,"base","benefit",1108260.12949753,"Afghanistan_Male_17"
724,"base","benefit",1099030.33604391,"Afghanistan_Male_17"
725,"base","benefit",1089877.47674254,"Afghanistan_Male_17"
726,"base","benefit",1080800.90722829,"Afghanistan_Male_17"
727,"base","benefit",1071799.98889049,"Afghanistan_Male_17"
728,"base","benefit",1062874.08877311,"Afghanistan_Male_17"
729,"base","benefit",1054022.57948318,"Afghanistan_Male_17"
730,"base","benefit",1045244.83910605,"Afghanistan_Male_17"
731,"base","benefit",1036540.25112675,"Afghanistan_Male_17"
732,"base","benefit",1027908.20435661,"Afghanistan_Male_17"
733,"base","benefit",989658.342586639,"Afghanistan_Male_17"
734,"base","benefit",981416.811563672,"Afghanistan_Male_17"
735,"base","benefit",973243.959113901,"Afghanistan_Male_17"
736,"base","benefit",965139.211901229,"Afghanistan_Male_17"
737,"base","benefit",957102.001459636,"Afghanistan_Male_17"
738,"base","benefit",949131.764141087,"Afghanistan_Male_17"
739,"base","benefit",941227.941065414,"Afghanistan_Male_17"
740,"base","benefit",933389.978071954,"Afghanistan_Male_17"
741,"base","benefit",925617.325672734,"Afghanistan_Male_17"
742,"base","benefit",917909.439007048,"Afghanistan_Male_17"
743,"base","benefit",910265.777797269,"Afghanistan_Male_17"
744,"base","benefit",902685.806305766,"Afghanistan_Male_17"
745,"base","benefit",869096.109993048,"Afghanistan_Male_17"
746,"base","benefit",861859.040752962,"Afghanistan_Male_17"
747,"base","benefit",854682.271832408,"Afghanistan_Male_17"
748,"base","benefit",847565.300328779,"Afghanistan_Male_17"
749,"base","benefit",840507.627551055,"Afghanistan_Male_17"
750,"base","benefit",833508.758982662,"Afghanistan_Male_17"
751,"base","benefit",826568.204244899,"Afghanistan_Male_17"
752,"base","benefit",819685.477060902,"Afghanistan_Male_17"
753,"base","benefit",812860.0952201,"Afghanistan_Male_17"
